file	percent	reads	taxon_id	taxon_name
ERR505085_1qc.fastq.out	0.000027	11	216942	NA;Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma litorale;
ERR505085_1qc.fastq.out	0.000027	11	221360	NA;Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. RS9917;
ERR505085_1qc.fastq.out	0.000027	11	222814	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;Paraglaciecola polaris;
ERR505085_1qc.fastq.out	0.000027	11	225326	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium halotolerans;
ERR505085_1qc.fastq.out	0.000027	11	231434	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia mobilis;
ERR505085_1qc.fastq.out	0.000027	11	231932	NA;Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete;Phanerochaete carnosa;
ERR505085_1qc.fastq.out	0.000027	11	232346	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas alkaliantarctica;
ERR505085_1qc.fastq.out	0.000027	11	245187	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Loktanella fryxellensis;
ERR505085_1qc.fastq.out	0.000027	11	261388	NA;Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Ferroplasma;Ferroplasma sp. Type II;
ERR505085_1qc.fastq.out	0.000027	11	262324	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter gummosus;
ERR505085_1qc.fastq.out	0.000027	11	265425	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Salinimonas;Salinimonas chungwhensis;
ERR505085_1qc.fastq.out	0.000027	11	270351	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium aquaticum;
ERR505085_1qc.fastq.out	0.000027	11	274537	NA;Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum limnaeum;
ERR505085_1qc.fastq.out	0.000027	11	279824	NA;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;Algoriphagus alkaliphilus;
ERR505085_1qc.fastq.out	0.000027	11	280236	NA;Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis gilva;
ERR505085_1qc.fastq.out	0.000027	11	280754	NA;Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Pochonia;Pochonia chlamydosporia;
ERR505085_1qc.fastq.out	0.000027	11	285540	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces thermolilacinus;
ERR505085_1qc.fastq.out	0.000027	11	310779	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces yanglinensis;
ERR505085_1qc.fastq.out	0.000027	11	310781	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces guanduensis;
ERR505085_1qc.fastq.out	0.000027	11	338565	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia tasmaniensis;
ERR505085_1qc.fastq.out	0.000027	11	361575	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter phenanthrenivorans;
ERR505085_1qc.fastq.out	0.000027	11	364029	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp. E6;
ERR505085_1qc.fastq.out	0.000027	11	375061	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas donghaensis;
ERR505085_1qc.fastq.out	0.000027	11	384677	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;Ornithinimicrobium pekingense;
ERR505085_1qc.fastq.out	0.000027	11	393663	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria;Pseudoruegeria aquimaris;
ERR505085_1qc.fastq.out	0.000027	11	395387	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium ammoniigenes;
ERR505085_1qc.fastq.out	0.000027	11	403957	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus sp. SK37;
ERR505085_1qc.fastq.out	0.000027	11	417574	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptunomonas;Neptunomonas japonica;
ERR505085_1qc.fastq.out	0.000027	11	431675	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;Idiomarina sediminum;
ERR505085_1qc.fastq.out	0.000027	11	457944	NA;Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;Nostoc;Nostoc sp. KVJ20;
ERR505085_1qc.fastq.out	0.000027	11	481723	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus rapi;
ERR505085_1qc.fastq.out	0.000027	11	498019	NA;Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Clavispora;[Candida] auris;
ERR505085_1qc.fastq.out	0.000027	11	499656	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. AP23;
ERR505085_1qc.fastq.out	0.000027	11	505252	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita;Marivita cryptomonadis;
ERR505085_1qc.fastq.out	0.000027	11	506534	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;Rheinheimera sp. A13L;
ERR505085_1qc.fastq.out	0.000027	11	510946	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium cauense;
ERR505085_1qc.fastq.out	0.000027	11	549169	NA;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Pseudogulbenkiania;Pseudogulbenkiania ferrooxidans;
ERR505085_1qc.fastq.out	0.000027	11	553386	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas jeotgali;
ERR505085_1qc.fastq.out	0.000027	11	553466	NA;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halogranum;Halogranum rubrum;
ERR505085_1qc.fastq.out	0.000027	11	563996	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hankookensis;
ERR505085_1qc.fastq.out	0.000027	11	571298	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria;Pseudoruegeria lutimaris;
ERR505085_1qc.fastq.out	0.000027	11	576117	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter;Celeribacter halophilus;
ERR505085_1qc.fastq.out	0.000027	11	578942	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella immobilis;
ERR505085_1qc.fastq.out	0.000027	11	594679	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Allofrancisella;Allofrancisella guangzhouensis;
ERR505085_1qc.fastq.out	0.000027	11	651561	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;Chryseobacterium arthrosphaerae;
ERR505085_1qc.fastq.out	0.000027	11	710730	NA;Bacteria;Acidobacteria;NA;NA;NA;NA;uncultured Acidobacteria bacterium HF0770_27F21;
ERR505085_1qc.fastq.out	0.000027	11	714067	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Kroppenstedtia;Kroppenstedtia eburnea;
ERR505085_1qc.fastq.out	0.000027	11	879274	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella sp. HZN7;
ERR505085_1qc.fastq.out	0.000027	11	930805	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;Halioglobus japonicus;
ERR505085_1qc.fastq.out	0.000027	11	936563	NA;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium sp. CM22;
ERR505085_1qc.fastq.out	0.000027	11	943673	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus brantae;
ERR505085_1qc.fastq.out	0.000027	11	983544	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix;Lacinutrix sp. 5H-3-7-4;
ERR505085_1qc.fastq.out	0.000027	11	999151	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga lonarensis;
ERR505085_1qc.fastq.out	0.000027	11	1029823	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. P8-3-8;
ERR505085_1qc.fastq.out	0.000027	11	1032851	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium nuruki;
ERR505085_1qc.fastq.out	0.000027	11	1036778	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea lathyri;
ERR505085_1qc.fastq.out	0.000027	11	1048829	NA;Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;NA;Paracoccidioides;Paracoccidioides lutzii;
ERR505085_1qc.fastq.out	0.000027	11	1073330	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces zinciresistens;
ERR505085_1qc.fastq.out	0.000027	11	1074467	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus heilongjiangensis;
ERR505085_1qc.fastq.out	0.000027	11	1085028	NA;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;NA;NA;halophilic archaeon J07HX64;
ERR505085_1qc.fastq.out	0.000027	11	1094342	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax xenomutans;
ERR505085_1qc.fastq.out	0.000027	11	1120658	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. LC103;
ERR505085_1qc.fastq.out	0.000027	11	1136432	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CNH189;
ERR505085_1qc.fastq.out	0.000027	11	1157944	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. 131MFCol6.1;
ERR505085_1qc.fastq.out	0.000027	11	1167637	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gillisia;Gillisia marina;
ERR505085_1qc.fastq.out	0.000027	11	1172626	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. MH-B5;
ERR505085_1qc.fastq.out	0.000027	11	1173263	NA;Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. PCC 7502;
ERR505085_1qc.fastq.out	0.000027	11	1202448	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter sp. Ag1;
ERR505085_1qc.fastq.out	0.000027	11	1206458	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium sp. MBES04;
ERR505085_1qc.fastq.out	0.000027	11	1218494	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus helsingborgensis;
ERR505085_1qc.fastq.out	0.000027	11	1226757	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces rapamycinicus;
ERR505085_1qc.fastq.out	0.000027	11	1244869	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;Magnetospirillum caucaseum;
ERR505085_1qc.fastq.out	0.000027	11	1267600	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea sp. IMH;
ERR505085_1qc.fastq.out	0.000027	11	1276756	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. JHL-9;
ERR505085_1qc.fastq.out	0.000027	11	1287727	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;Roseovarius azorensis;
ERR505085_1qc.fastq.out	0.000027	11	1289387	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. TAA204;
ERR505085_1qc.fastq.out	0.000027	11	1296565	NA;Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;Geodermatophilus amargosae;
ERR505085_1qc.fastq.out	0.000027	11	1298881	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;NA;Idiomarinaceae bacterium HL-53;
ERR505085_1qc.fastq.out	0.000027	11	1300915	NA;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter sp. PSR-1;
ERR505085_1qc.fastq.out	0.000027	11	1302620	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas sp. URHD0024;
ERR505085_1qc.fastq.out	0.000027	11	1312363	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagicola;Pelagicola litorisediminis;
ERR505085_1qc.fastq.out	0.000027	11	1313265	NA;Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Thermocrinis;Thermocrinis sp. GBS;
ERR505085_1qc.fastq.out	0.000027	11	1317117	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Oceanococcus;Oceanococcus atlanticus;
ERR505085_1qc.fastq.out	0.000027	11	1334193	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter lignolyticus;
ERR505085_1qc.fastq.out	0.000027	11	1335616	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus wasatchensis;
ERR505085_1qc.fastq.out	0.000027	11	1335746	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;Spiribacter salinus;
ERR505085_1qc.fastq.out	0.000027	11	1341119	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Luminiphilus;Luminiphilus syltensis;
ERR505085_1qc.fastq.out	0.000027	11	1348253	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium mangrovi;
ERR505085_1qc.fastq.out	0.000027	11	1348857	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium EB4;
ERR505085_1qc.fastq.out	0.000027	11	1355368	NA;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;Arcobacter sp. AF1028;
ERR505085_1qc.fastq.out	0.000027	11	1365007	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;Psychromonas sp. SP041;
ERR505085_1qc.fastq.out	0.000027	11	1380385	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax sp. URHB0020;
ERR505085_1qc.fastq.out	0.000027	11	1393505	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Contig1761;
ERR505085_1qc.fastq.out	0.000027	11	1394176	NA;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium sp. A11;
ERR505085_1qc.fastq.out	0.000027	11	1394711	NA;Bacteria;Candidatus Saccharibacteria;NA;NA;NA;NA;Candidatus Saccharibacteria bacterium RAAC3_TM7_1;
ERR505085_1qc.fastq.out	0.000027	11	1410681	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloglobulus;Methyloglobulus morosus;
ERR505085_1qc.fastq.out	0.000027	11	1437444	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga sp. T4;
ERR505085_1qc.fastq.out	0.000027	11	1450524	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;Caenimonas sp. SL110;
ERR505085_1qc.fastq.out	0.000027	11	1453999	NA;Bacteria;Proteobacteria;Betaproteobacteria;NA;NA;Candidatus Accumulibacter;Candidatus Accumulibacter sp. SK-02;
ERR505085_1qc.fastq.out	0.000027	11	1463825	NA;Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix sp. NRRL B-16314;
ERR505085_1qc.fastq.out	0.000027	11	1486034	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix;Lacinutrix venerupis;
ERR505085_1qc.fastq.out	0.000027	11	1487949	NA;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Smithella;Smithella sp. SC_K08D17;
ERR505085_1qc.fastq.out	0.000027	11	1489308	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Ad_144_C12_contig1;
ERR505085_1qc.fastq.out	0.000027	11	1492281	NA;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium Q-1;
ERR505085_1qc.fastq.out	0.000027	11	1492922	NA;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;Gammaproteobacteria bacterium MFB021;
ERR505085_1qc.fastq.out	0.000027	11	1500279	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. CF335;
ERR505085_1qc.fastq.out	0.000027	11	1500893	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;Luteibacter sp. 9135;
ERR505085_1qc.fastq.out	0.000027	11	1500960	NA;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter sp. RM16704;
ERR505085_1qc.fastq.out	0.000027	11	1507975	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio sp. J2-12;
ERR505085_1qc.fastq.out	0.000027	11	1529069	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter sp. BM10;
ERR505085_1qc.fastq.out	0.000027	11	1539051	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Bombella;Bombella intestini;
ERR505085_1qc.fastq.out	0.000027	11	1539064	NA;Bacteria;Proteobacteria;Epsilonproteobacteria;NA;NA;Sulfurovum;Sulfurovum sp. FS06-10;
ERR505085_1qc.fastq.out	0.000027	11	1561196	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. E7m39;
ERR505085_1qc.fastq.out	0.000027	11	1566271	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax sp. 770b2;
ERR505085_1qc.fastq.out	0.000027	11	1581050	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sp. HMSC04H06;
ERR505085_1qc.fastq.out	0.000027	11	1603295	NA;Eukaryota;NA;NA;NA;NA;NA;fungal sp. No.11243;
ERR505085_1qc.fastq.out	0.000027	11	1610489	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium pollutisoli;
ERR505085_1qc.fastq.out	0.000027	11	1617448	NA;Bacteria;Cyanobacteria;NA;Chroococcales;Chroococcaceae;Geminocystis;Geminocystis sp. NIES-3709;
ERR505085_1qc.fastq.out	0.000027	11	1618204	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Puniceibacterium;Puniceibacterium sp. IMCC21224;
ERR505085_1qc.fastq.out	0.000027	11	1618388	NA;Bacteria;Candidatus Collierbacteria;NA;NA;NA;NA;Candidatus Collierbacteria bacterium GW2011_GWB2_45_17;
ERR505085_1qc.fastq.out	0.000027	11	1619233	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. LTSPM299;
ERR505085_1qc.fastq.out	0.000027	11	1619308	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Cnuibacter;Cnuibacter physcomitrellae;
ERR505085_1qc.fastq.out	0.000027	11	1628833	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. ES3-33;
ERR505085_1qc.fastq.out	0.000027	11	1629720	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;NA;Hyphomonadaceae bacterium BRH_c29;
ERR505085_1qc.fastq.out	0.000027	11	1632857	NA;Bacteria;Proteobacteria;Betaproteobacteria;Sulfuricellales;Sulfuricellaceae;Sulfuricella;Sulfuricella sp. T08;
ERR505085_1qc.fastq.out	0.000027	11	1633643	NA;Bacteria;Candidatus Kryptonia;NA;NA;NA;Candidatus Chrysopegis;Candidatus Chrysopegis kryptomonas;
ERR505085_1qc.fastq.out	0.000027	11	1635291	NA;Bacteria;Candidatus Atribacteria;NA;NA;NA;NA;Atribacteria bacterium 34_128;
ERR505085_1qc.fastq.out	0.000027	11	1643452	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. CHD6a;
ERR505085_1qc.fastq.out	0.000027	11	1656094	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas confluentis;
ERR505085_1qc.fastq.out	0.000027	11	1660151	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Thiomonas;Thiomonas sp. SCN 64-16;
ERR505085_1qc.fastq.out	0.000027	11	1681196	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella sp. RIT-PI-d;
ERR505085_1qc.fastq.out	0.000027	11	1701355	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium 21f12;
ERR505085_1qc.fastq.out	0.000027	11	1701359	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium 2M03;
ERR505085_1qc.fastq.out	0.000027	11	1703359	NA;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas sp. SM23_52;
ERR505085_1qc.fastq.out	0.000027	11	1706445	NA;Archaea;Candidatus Thorarchaeota;NA;NA;NA;NA;Candidatus Thorarchaeota archaeon SMTZ1-83;
ERR505085_1qc.fastq.out	0.000027	11	1735694	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf230;
ERR505085_1qc.fastq.out	0.000027	11	1736544	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea sp. Root483D1;
ERR505085_1qc.fastq.out	0.000027	11	1742858	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;Chryseobacterium sp. JAH;
ERR505085_1qc.fastq.out	0.000027	11	1761906	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. yr375;
ERR505085_1qc.fastq.out	0.000027	11	1768781	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. CCH11-B1;
ERR505085_1qc.fastq.out	0.000027	11	1772285	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. IS-1742;
ERR505085_1qc.fastq.out	0.000027	11	1797204	NA;Bacteria;Actinobacteria;NA;NA;NA;NA;Actinobacteria bacterium RBG_16_68_21;
ERR505085_1qc.fastq.out	0.000027	11	1797379	NA;Archaea;Candidatus Bathyarchaeota;NA;NA;NA;NA;Candidatus Bathyarchaeota archaeon RBG_13_52_12;
ERR505085_1qc.fastq.out	0.000027	11	1797491	NA;Bacteria;Proteobacteria;Betaproteobacteria;NA;NA;NA;Betaproteobacteria bacterium RIFCSPLOWO2_02_FULL_67_19;
ERR505085_1qc.fastq.out	0.000027	11	1797657	NA;Bacteria;Chloroflexi;NA;NA;NA;NA;Chloroflexi bacterium RBG_16_63_12;
ERR505085_1qc.fastq.out	0.000027	11	1797867	NA;Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;Deltaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_43_9;
ERR505085_1qc.fastq.out	0.000027	11	1797940	NA;Bacteria;Elusimicrobia;NA;NA;NA;NA;Elusimicrobia bacterium RBG_16_66_12;
ERR505085_1qc.fastq.out	0.000027	11	1798248	NA;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;NA;NA;Gallionellales bacterium GWE2_58_10;
ERR505085_1qc.fastq.out	0.000027	11	1798257	NA;Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;NA;NA;Gallionellales bacterium RIFCSPLOWO2_12_FULL_59_22;
ERR505085_1qc.fastq.out	0.000027	11	1798298	NA;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_56_15;
ERR505085_1qc.fastq.out	0.000027	11	1798384	NA;Bacteria;Candidatus Gottesmanbacteria;NA;NA;NA;NA;Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_40_13;
